Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1032,25/08/2023,Bob,North,"8,841.64",23,Electronics,"4,673.19","4,761.18",Returning,0.17,Credit Card,Retail,North-Bob
1087,5/11/2023,Eve,East,"2,106.06",30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve
1063,22/06/2023,Bob,South,"5,917.10",25,Electronics,"3,997.10","4,212.65",New,0.22,Cash,Online,South-Bob
1086,9/7/2023,David,North,"7,041.28",28,Food,"2,564.35","2,765.79",Returning,0.17,Credit Card,Online,North-David
1051,2/5/2023,Alice,North,"6,833.11",34,Furniture,"3,764.14","4,100.40",Returning,0.05,Bank Transfer,Retail,North-Alice
1025,15/02/2023,David,South,"4,140.70",45,Clothing,"1,588.04","1,703.64",New,0.2,Bank Transfer,Retail,South-David
1058,5/3/2023,Eve,North,252.41,48,Furniture,"2,596.72","2,715.05",Returning,0.04,Cash,Online,North-Eve
1063,10/5/2023,David,East,"5,870.97",47,Electronics,"4,291.33","4,658.64",New,0.24,Credit Card,Retail,East-David
1062,6/11/2023,David,East,"2,605.71",25,Food,"2,361.05","2,616.19",New,0.3,Bank Transfer,Retail,East-David
1022,29/12/2023,David,North,"4,557.52",10,Furniture,"1,830.61","2,044.04",New,0.11,Cash,Online,North-David
1058,12/7/2023,Eve,East,"9,580.05",14,Electronics,"2,703.97","2,796.88",New,0.13,Bank Transfer,Online,East-Eve
1058,3/11/2023,David,West,"4,050.45",42,Clothing,"3,600.95","3,702.84",Returning,0.01,Cash,Retail,West-David
1086,30/06/2023,Bob,North,"8,414.04",46,Clothing,"2,245.64","2,260.81",New,0,Cash,Retail,North-Bob
1049,19/10/2023,Eve,South,"1,966.55",30,Clothing,"4,697.44","4,752.24",New,0.28,Credit Card,Online,South-Eve
1052,9/10/2023,David,West,"6,757.36",41,Electronics,"1,509.98","1,792.83",New,0.04,Cash,Retail,West-David
1042,29/01/2023,Eve,North,"9,772.37",25,Food,"2,403.54","2,850.56",New,0.13,Bank Transfer,Online,North-Eve
1070,29/05/2023,Charlie,South,"1,108.74",14,Furniture,"3,796.79","3,947.50",Returning,0.24,Bank Transfer,Online,South-Charlie
1015,24/09/2023,Bob,East,182.37,35,Clothing,"3,461.15","3,631.75",Returning,0.27,Credit Card,Online,East-Bob
1054,23/10/2023,David,South,"4,392.47",48,Electronics,"4,325.02","4,391.67",Returning,0.16,Credit Card,Retail,South-David
1060,11/1/2023,Charlie,West,"1,016.99",34,Electronics,"4,984.21","5,184.64",New,0.17,Cash,Online,West-Charlie
1097,13/06/2023,Charlie,East,"7,509.01",10,Furniture,"2,162.95","2,191.19",Returning,0.2,Credit Card,Online,East-Charlie
1008,23/04/2023,Eve,North,"9,154.03",35,Clothing,600.20,"1,059.82",Returning,0.29,Bank Transfer,Retail,North-Eve
1053,6/7/2023,Charlie,East,"4,396.81",11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie
1060,22/10/2023,Bob,North,"2,661.25",11,Furniture,"3,648.04","4,143.51",Returning,0.17,Credit Card,Retail,North-Bob
1005,20/08/2023,Bob,North,"4,400.59",21,Food,"4,376.37","4,818.95",New,0,Credit Card,Retail,North-Bob
1068,15/08/2023,Alice,South,"7,262.13",21,Food,"1,142.53","1,384.30",Returning,0.02,Credit Card,Retail,South-Alice
1006,6/11/2023,Bob,South,189.64,22,Food,834.32,"1,098.97",Returning,0.17,Cash,Online,South-Bob
1096,8/4/2023,Charlie,South,"5,935.59",45,Clothing,357.92,461.30,Returning,0.28,Cash,Online,South-Charlie
1094,24/02/2023,Bob,West,"6,171.59",7,Furniture,"4,122.38","4,358.78",Returning,0.26,Bank Transfer,Retail,West-Bob
1047,21/04/2023,Eve,West,"6,413.11",17,Furniture,"1,591.34","2,043.82",New,0.29,Cash,Retail,West-Eve
1099,1/6/2023,Alice,South,"2,496.02",2,Electronics,"2,038.40","2,073.32",New,0.16,Cash,Retail,South-Alice
1055,3/9/2023,Charlie,West,"7,169.12",12,Electronics,"2,538.61","2,971.75",Returning,0.24,Cash,Online,West-Charlie
1040,10/3/2023,Alice,East,"1,004.78",42,Electronics,"4,205.29","4,382.35",New,0.25,Cash,Retail,East-Alice
1052,8/11/2023,Charlie,East,"2,072.78",18,Furniture,"3,271.62","3,722.38",Returning,0.19,Bank Transfer,Retail,East-Charlie
1016,16/10/2023,Eve,West,"8,786.95",11,Electronics,"3,094.57","3,565.60",Returning,0.1,Credit Card,Retail,West-Eve
1013,7/9/2023,Alice,West,"7,413.36",16,Furniture,919.58,"1,258.30",Returning,0.14,Bank Transfer,Online,West-Alice
1030,5/2/2023,David,East,236.08,49,Furniture,"2,590.29","2,925.86",Returning,0.26,Cash,Retail,East-David
1019,27/08/2023,Charlie,North,"2,558.92",18,Food,"3,591.14","3,822.99",Returning,0.09,Credit Card,Online,North-Charlie
1017,28/05/2023,David,East,"2,222.62",35,Electronics,"4,867.64","5,287.05",Returning,0.28,Credit Card,Online,East-David
1063,15/08/2023,Alice,East,"2,780.98",26,Food,"1,046.96","1,528.15",New,0.07,Credit Card,Retail,East-Alice
1019,1/9/2023,David,West,"2,550.84",16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David
1092,3/12/2023,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David
1058,31/12/2023,Alice,West,"4,643.51",44,Clothing,"1,910.47","2,217.80",New,0.22,Bank Transfer,Online,West-Alice
1055,20/07/2023,Eve,West,"7,354.06",43,Furniture,"4,111.70","4,537.94",Returning,0.13,Bank Transfer,Online,West-Eve
1090,3/6/2023,David,South,"6,106.64",47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David
1090,14/03/2023,David,East,"6,761.43",47,Furniture,"2,310.82","2,714.71",New,0.19,Cash,Retail,East-David
1062,20/07/2023,Eve,North,903.38,48,Electronics,"1,679.69","1,939.04",New,0.09,Credit Card,Online,North-Eve
1023,23/10/2023,David,South,"9,519.76",42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David
1009,17/01/2023,David,West,"8,401.07",12,Furniture,"2,278.67","2,476.80",New,0.09,Cash,Retail,West-David
1012,9/5/2023,David,West,"8,070.39",13,Food,"1,311.01","1,538.79",Returning,0.09,Bank Transfer,Retail,West-David
1001,5/8/2023,Bob,North,"8,247.54",4,Food,"1,791.83","1,871.22",Returning,0.12,Bank Transfer,Online,North-Bob
1058,2/3/2023,Eve,West,"9,333.83",39,Food,"3,542.80","3,603.02",Returning,0.26,Cash,Online,West-Eve
1001,14/04/2023,David,East,"5,488.11",2,Electronics,"2,631.68","2,904.06",New,0.15,Bank Transfer,Online,East-David
1034,11/2/2023,Eve,South,"2,082.79",26,Electronics,667.00,718.72,New,0.2,Cash,Retail,South-Eve
1096,25/01/2023,Charlie,West,"6,206.16",27,Clothing,"4,809.00","4,967.44",New,0.12,Cash,Online,West-Charlie
1048,8/2/2023,Charlie,West,"7,454.53",27,Clothing,"3,197.76","3,572.61",Returning,0.08,Credit Card,Online,West-Charlie
1089,18/10/2023,David,North,"7,405.38",15,Food,"3,841.05","4,323.62",Returning,0.29,Credit Card,Retail,North-David
1001,11/5/2023,Eve,East,"5,262.35",8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve
1016,17/08/2023,Eve,West,777.74,7,Food,282.94,779.33,Returning,0.28,Credit Card,Online,West-Eve
1061,18/04/2023,Eve,North,"3,774.02",47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve
1064,21/06/2023,Bob,West,"9,215.59",46,Electronics,984.53,"1,138.49",New,0.04,Bank Transfer,Online,West-Bob
1063,12/4/2023,Charlie,North,"5,886.04",40,Electronics,"2,101.32","2,440.63",New,0.26,Bank Transfer,Retail,North-Charlie
1069,20/12/2023,Eve,North,"5,429.49",12,Furniture,"4,682.34","5,036.40",New,0.2,Bank Transfer,Retail,North-Eve
1022,12/1/2023,Eve,East,"2,761.65",13,Food,"2,312.45","2,504.60",Returning,0.06,Bank Transfer,Online,East-Eve
1093,2/10/2023,Bob,West,"3,747.64",43,Electronics,"1,486.76","1,505.44",New,0.08,Cash,Retail,West-Bob
1067,11/4/2023,Bob,East,"8,963.93",17,Food,"2,831.58","3,186.15",New,0.24,Bank Transfer,Retail,East-Bob
1076,13/02/2023,Eve,North,"6,697.98",17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve
1026,1/11/2023,Alice,South,"7,895.13",36,Clothing,"3,067.05","3,386.33",New,0.2,Bank Transfer,Online,South-Alice
1016,17/01/2023,Eve,West,"4,598.02",21,Electronics,"2,863.74","2,953.91",New,0.1,Bank Transfer,Retail,West-Eve
1051,26/11/2023,Eve,South,"6,339.45",8,Food,"3,970.37","4,257.52",New,0.11,Cash,Retail,South-Eve
1086,26/02/2023,Bob,West,"2,559.00",5,Electronics,"4,934.10","5,191.02",New,0.3,Bank Transfer,Online,West-Bob
1057,7/11/2023,Bob,East,"7,084.06",26,Clothing,"1,291.82","1,308.44",Returning,0.07,Credit Card,Online,East-Bob
1029,30/10/2023,Eve,East,"4,333.25",16,Electronics,"2,572.80","2,760.60",Returning,0.15,Credit Card,Retail,East-Eve
1078,12/1/2023,Eve,East,"4,481.20",36,Food,"4,548.88","4,853.41",Returning,0.25,Credit Card,Retail,East-Eve
1092,14/11/2023,Eve,East,"6,528.29",28,Clothing,"3,936.69","4,362.51",Returning,0.07,Credit Card,Retail,East-Eve
1069,21/03/2023,Bob,East,"9,369.18",29,Furniture,"2,462.66","2,908.09",New,0.12,Credit Card,Online,East-Bob
1047,4/8/2023,Eve,South,733.66,47,Clothing,"4,729.59","4,976.68",Returning,0.18,Credit Card,Retail,South-Eve
1094,5/12/2023,Eve,East,"8,264.96",12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve
1062,21/09/2023,David,North,"2,994.59",37,Electronics,"4,658.44","4,823.50",Returning,0.14,Credit Card,Online,North-David
1069,29/05/2023,Alice,North,"4,494.80",30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice
1076,22/03/2023,Charlie,South,316.94,23,Food,"2,759.16","2,864.45",Returning,0.18,Credit Card,Retail,South-Charlie
1016,3/8/2023,Alice,West,"3,080.36",16,Furniture,"4,457.68","4,743.03",Returning,0.19,Cash,Online,West-Alice
1090,17/07/2023,David,North,"5,076.05",14,Electronics,"1,350.47","1,514.61",New,0.2,Credit Card,Retail,North-David
1090,19/07/2023,Charlie,West,656.14,10,Furniture,"2,387.63","2,438.97",Returning,0.02,Bank Transfer,Retail,West-Charlie
1048,25/01/2023,Eve,South,"4,961.85",7,Electronics,"1,655.43","2,001.08",New,0.19,Bank Transfer,Online,South-Eve
1085,30/03/2023,David,West,"9,278.40",45,Clothing,"4,763.11","5,119.91",Returning,0.29,Cash,Retail,West-David
1039,25/09/2023,Eve,West,"1,143.39",37,Electronics,"4,127.05","4,313.45",New,0.16,Cash,Online,West-Eve
1100,23/05/2023,Bob,West,"7,667.96",29,Food,"3,559.56","3,607.15",Returning,0.21,Cash,Retail,West-Bob
1033,28/02/2023,David,West,"4,155.74",3,Clothing,"2,958.75","3,177.64",Returning,0.17,Cash,Online,West-David
1094,31/12/2023,Bob,South,"6,586.22",15,Food,"4,111.93","4,338.67",Returning,0.26,Credit Card,Online,South-Bob
1023,26/01/2023,David,North,"2,676.34",36,Clothing,"1,991.72","2,329.37",New,0.28,Credit Card,Retail,North-David
1010,16/02/2023,David,East,"1,678.97",47,Furniture,"2,265.38","2,429.93",Returning,0.06,Bank Transfer,Online,East-David
1069,15/10/2023,Bob,West,"1,688.58",46,Food,"3,663.51","4,007.98",New,0.13,Cash,Online,West-Bob
1100,23/09/2023,Charlie,North,797.87,19,Electronics,"1,820.89","2,257.92",New,0.12,Cash,Retail,North-Charlie
1034,16/01/2023,Alice,North,"1,937.90",13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice
1052,18/07/2023,Eve,South,"6,675.77",42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve
1095,9/10/2023,David,North,"8,828.74",21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,North-David
1010,27/03/2023,Eve,South,"8,159.84",37,Clothing,"4,354.92","4,495.88",Returning,0.01,Bank Transfer,Online,South-Eve
1019,7/9/2023,Bob,West,"6,882.83",27,Electronics,"2,387.52","2,604.06",Returning,0.16,Cash,Online,West-Bob
1058,27/09/2023,Eve,West,"1,193.28",29,Electronics,"3,578.77","3,635.02",New,0.2,Bank Transfer,Retail,West-Eve
1096,1/12/2023,Bob,East,"2,962.96",20,Furniture,"1,994.90","2,066.50",Returning,0.06,Bank Transfer,Online,East-Bob
1001,27/04/2023,Eve,East,"3,167.09",25,Electronics,"1,330.62","1,543.69",New,0.27,Credit Card,Online,East-Eve
1069,7/1/2023,Alice,East,"2,574.57",6,Food,"1,768.60","2,152.20",New,0.25,Bank Transfer,Retail,East-Alice
1004,17/05/2023,Alice,North,"5,198.56",36,Food,"3,981.20","4,432.35",New,0.14,Cash,Online,North-Alice
1016,25/06/2023,Alice,West,"5,401.98",2,Electronics,"3,144.82","3,480.58",Returning,0.12,Cash,Retail,West-Alice
1024,24/11/2023,Alice,South,"3,633.17",22,Food,"4,691.32","4,752.88",Returning,0.07,Bank Transfer,Retail,South-Alice
1080,11/11/2023,Alice,East,"3,602.51",32,Electronics,"3,414.54","3,753.83",New,0.22,Cash,Retail,East-Alice
1002,3/8/2023,Alice,South,"8,302.70",16,Furniture,"2,872.40","3,193.76",Returning,0.04,Credit Card,Online,South-Alice
1092,23/03/2023,Bob,South,"7,914.00",18,Food,"3,070.47","3,475.29",Returning,0.2,Bank Transfer,Online,South-Bob
1032,11/8/2023,David,East,"3,147.18",5,Food,"4,714.74","5,129.11",New,0.25,Bank Transfer,Online,East-David
1091,13/04/2023,Eve,West,"9,146.51",36,Electronics,"3,951.59","4,387.01",New,0.07,Bank Transfer,Retail,West-Eve
1084,30/09/2023,Alice,East,"9,532.87",30,Food,169.00,381.92,Returning,0.26,Cash,Retail,East-Alice
1024,14/01/2023,Bob,South,"3,334.75",45,Clothing,"2,693.99","3,045.94",New,0.01,Cash,Retail,South-Bob
1012,8/6/2023,Bob,East,"3,608.81",19,Furniture,"3,457.28","3,598.72",New,0.27,Bank Transfer,Online,East-Bob
1050,1/6/2023,Bob,South,"5,105.78",23,Furniture,"3,756.06","4,255.73",Returning,0.04,Cash,Online,South-Bob
1035,18/04/2023,David,South,"9,417.10",34,Food,"1,105.05","1,200.96",Returning,0.19,Cash,Online,South-David
1033,7/7/2023,Eve,East,"8,775.56",13,Food,"4,342.53","4,357.49",New,0.08,Bank Transfer,Online,East-Eve
1033,28/10/2023,David,North,"1,115.42",43,Clothing,"4,781.42","4,864.34",Returning,0.25,Bank Transfer,Online,North-David
1061,8/4/2023,Charlie,East,"3,988.03",29,Clothing,"1,221.74","1,611.92",New,0.15,Cash,Retail,East-Charlie
1051,11/5/2023,Bob,North,"5,578.37",36,Food,"4,418.95","4,647.87",New,0.04,Bank Transfer,Online,North-Bob
1043,20/10/2023,Charlie,South,"5,081.01",22,Food,530.04,759.32,Returning,0.17,Bank Transfer,Retail,South-Charlie
1012,20/06/2023,Alice,South,"2,019.24",47,Clothing,325.75,803.71,New,0.12,Bank Transfer,Retail,South-Alice
1067,2/7/2023,Alice,North,"8,602.29",36,Electronics,689.66,"1,150.28",New,0.2,Bank Transfer,Online,North-Alice
1065,30/12/2023,David,South,"6,801.71",9,Clothing,335.82,498.31,New,0.26,Cash,Retail,South-David
1033,8/2/2023,Eve,North,"8,395.29",39,Electronics,"4,232.81","4,345.25",Returning,0.12,Bank Transfer,Online,North-Eve
1040,15/01/2023,Charlie,North,"8,601.77",19,Furniture,342.30,768.06,Returning,0.09,Credit Card,Online,North-Charlie
1074,4/1/2023,Eve,South,"7,508.72",38,Furniture,"1,394.74","1,848.69",Returning,0,Bank Transfer,Retail,South-Eve
1043,15/12/2023,David,West,"4,448.18",6,Clothing,563.59,838.97,New,0.17,Credit Card,Online,West-David
1044,29/07/2023,Alice,North,"6,144.41",47,Electronics,"1,512.34","1,830.76",New,0.12,Bank Transfer,Online,North-Alice
1029,10/6/2023,Eve,East,"1,687.62",15,Clothing,498.27,634.16,Returning,0.11,Credit Card,Retail,East-Eve
1013,16/01/2023,Eve,East,"6,769.09",20,Clothing,"3,356.62","3,759.01",Returning,0.05,Credit Card,Retail,East-Eve
1012,18/04/2023,Alice,South,"1,874.61",9,Electronics,709.97,"1,029.71",Returning,0.13,Bank Transfer,Retail,South-Alice
1095,7/11/2023,Charlie,West,"6,970.10",32,Clothing,"4,266.64","4,523.36",New,0.3,Bank Transfer,Retail,West-Charlie
1046,15/08/2023,Alice,South,"2,373.02",4,Furniture,"4,095.10","4,134.55",Returning,0.09,Bank Transfer,Retail,South-Alice
1002,19/06/2023,Eve,West,"1,263.76",18,Food,117.63,576.44,New,0.18,Credit Card,Retail,West-Eve
1035,3/2/2023,Charlie,North,"1,736.32",5,Food,"4,483.85","4,795.42",Returning,0.23,Cash,Online,North-Charlie
1087,8/9/2023,Charlie,North,119.72,20,Clothing,193.27,297.69,New,0.22,Cash,Online,North-Charlie
1081,4/9/2023,Alice,North,"7,215.52",23,Electronics,"1,236.25","1,543.38",New,0.1,Bank Transfer,Online,North-Alice
1090,26/09/2023,Eve,North,"7,350.77",11,Electronics,210.33,552.29,Returning,0.18,Cash,Retail,North-Eve
1008,21/05/2023,David,East,"5,197.84",37,Furniture,"1,712.43","1,980.06",New,0.26,Cash,Online,East-David
1093,1/10/2023,Eve,East,"1,697.49",22,Electronics,"2,593.64","2,955.51",Returning,0,Bank Transfer,Retail,East-Eve
1026,6/4/2023,Bob,South,927.19,4,Electronics,"3,993.39","4,288.30",New,0.13,Credit Card,Online,South-Bob
1074,15/08/2023,David,West,289.38,29,Furniture,"1,723.01","2,197.42",New,0.07,Bank Transfer,Retail,West-David
1090,8/2/2023,Charlie,North,"1,740.91",44,Clothing,"3,542.18","3,578.49",Returning,0.12,Cash,Online,North-Charlie
1034,29/10/2023,David,North,"8,919.47",34,Food,978.15,"1,040.21",New,0.12,Credit Card,Retail,North-David
1007,29/01/2023,Charlie,West,"2,491.21",13,Furniture,"3,765.46","3,860.56",Returning,0.22,Cash,Retail,West-Charlie
1068,14/11/2023,Charlie,West,"3,607.29",42,Clothing,"1,218.18","1,566.36",Returning,0.03,Credit Card,Retail,West-Charlie
1058,2/9/2023,David,South,"1,142.92",9,Furniture,760.55,"1,086.89",Returning,0.15,Cash,Retail,South-David
1075,24/08/2023,Charlie,West,"2,301.38",42,Clothing,967.77,"1,414.88",New,0.17,Bank Transfer,Online,West-Charlie
1029,4/7/2023,Charlie,North,"5,240.32",31,Furniture,951.21,"1,320.32",New,0.15,Cash,Online,North-Charlie
1036,29/09/2023,Bob,North,"6,116.75",7,Clothing,"2,588.67","2,847.76",New,0.22,Cash,Retail,North-Bob
1089,24/08/2023,Eve,North,"2,528.99",4,Furniture,"4,231.75","4,727.75",Returning,0.12,Credit Card,Retail,North-Eve
1021,27/08/2023,Eve,North,671.55,19,Clothing,444.05,584.44,Returning,0.28,Cash,Retail,North-Eve
1036,23/09/2023,Bob,North,"3,971.23",42,Furniture,"3,549.43","3,967.69",New,0.14,Bank Transfer,Online,North-Bob
1010,25/12/2023,David,South,"2,418.61",30,Food,"3,289.01","3,508.14",New,0.17,Bank Transfer,Retail,South-David
1073,6/12/2023,Alice,North,"2,273.58",31,Food,"4,368.97","4,696.85",Returning,0.25,Bank Transfer,Retail,North-Alice
1024,6/3/2023,Alice,South,"9,602.64",35,Electronics,"1,258.53","1,624.89",New,0.08,Credit Card,Online,South-Alice
1064,26/06/2023,Alice,North,"6,201.37",21,Clothing,"2,278.04","2,598.58",Returning,0.02,Credit Card,Retail,North-Alice
1099,3/1/2023,Bob,East,"5,613.10",31,Furniture,"4,632.85","4,711.70",New,0.21,Cash,Retail,East-Bob
1049,22/05/2023,Bob,East,"4,216.17",19,Clothing,"3,316.97","3,544.02",Returning,0.14,Cash,Online,East-Bob
1099,7/6/2023,Charlie,East,"4,346.55",31,Food,"1,974.40","2,259.50",New,0.27,Cash,Retail,East-Charlie
1036,20/11/2023,Alice,East,"5,454.96",32,Clothing,700.49,"1,126.52",New,0.29,Credit Card,Retail,East-Alice
1082,26/05/2023,David,South,"6,994.66",2,Furniture,"1,349.30","1,576.69",Returning,0.12,Credit Card,Online,South-David
1096,20/10/2023,David,South,"7,051.25",10,Clothing,"2,927.02","3,387.21",Returning,0.12,Cash,Retail,South-David
1024,2/6/2023,Alice,West,"1,799.77",2,Furniture,"3,604.93","3,830.71",Returning,0.12,Credit Card,Online,West-Alice
1023,12/7/2023,Alice,North,"5,051.12",2,Food,665.89,944.79,New,0.1,Credit Card,Retail,North-Alice
1062,14/03/2023,Alice,East,"4,178.39",24,Food,"3,018.01","3,418.19",Returning,0.23,Bank Transfer,Retail,East-Alice
1096,1/11/2023,Bob,South,"8,718.22",17,Food,"2,774.24","3,069.94",Returning,0.23,Bank Transfer,Retail,South-Bob
1037,10/12/2023,Bob,North,"6,351.05",32,Electronics,"2,594.08","3,074.59",New,0.14,Cash,Retail,North-Bob
1012,20/05/2023,Bob,North,"5,371.79",16,Food,"3,466.11","3,799.67",Returning,0.01,Cash,Retail,North-Bob
1055,6/7/2023,Eve,South,"1,242.41",16,Clothing,"4,195.38","4,461.51",Returning,0.09,Bank Transfer,Online,South-Eve
1013,20/10/2023,David,East,"6,095.82",46,Electronics,"1,648.80","1,670.36",Returning,0.09,Credit Card,Retail,East-David
1023,2/3/2023,David,West,"1,260.32",39,Food,"4,450.61","4,663.34",New,0.24,Cash,Retail,West-David
1089,17/07/2023,Charlie,North,"3,438.35",31,Clothing,845.14,"1,001.77",New,0.03,Cash,Online,North-Charlie
1099,22/10/2023,Bob,West,"1,514.14",43,Clothing,906.47,"1,283.04",New,0.24,Cash,Online,West-Bob
1030,15/11/2023,Eve,East,"6,951.53",24,Clothing,"1,370.52","1,482.58",Returning,0.2,Credit Card,Retail,East-Eve
1017,29/10/2023,Eve,East,"2,141.90",1,Furniture,641.68,752.24,New,0.22,Bank Transfer,Online,East-Eve
1062,10/12/2023,David,West,"3,979.41",11,Electronics,"1,190.08","1,292.94",Returning,0.13,Cash,Retail,West-David
1084,11/1/2023,Bob,East,"8,967.18",21,Clothing,576.74,648.29,Returning,0.2,Bank Transfer,Online,East-Bob
1089,3/3/2023,Charlie,North,"2,122.73",4,Furniture,"4,117.67","4,280.06",Returning,0.18,Bank Transfer,Online,North-Charlie
1086,29/11/2023,Bob,West,"5,127.27",7,Food,737.90,"1,182.00",New,0.23,Credit Card,Retail,West-Bob
1013,14/08/2023,Alice,East,"4,250.79",26,Clothing,"3,749.12","4,138.83",New,0.13,Credit Card,Online,East-Alice
1059,2/6/2023,Bob,West,279.43,47,Furniture,287.17,657.44,Returning,0.14,Credit Card,Retail,West-Bob
1019,18/07/2023,Alice,North,"7,948.31",12,Clothing,"4,745.18","5,145.88",Returning,0.19,Credit Card,Online,North-Alice
1049,21/02/2023,Alice,East,783.55,31,Electronics,"3,570.24","3,712.25",New,0.03,Credit Card,Online,East-Alice
1100,17/09/2023,Charlie,North,"4,795.12",17,Electronics,83.64,528.49,New,0.13,Credit Card,Online,North-Charlie
1012,28/02/2023,David,East,"5,650.72",33,Food,"3,831.09","3,908.37",New,0.29,Cash,Retail,East-David
1061,13/03/2023,Bob,South,"6,321.42",11,Clothing,"2,594.71","2,769.52",Returning,0.01,Bank Transfer,Retail,South-Bob
1019,28/05/2023,Alice,East,"6,917.45",28,Furniture,"3,907.86","4,205.37",New,0.09,Credit Card,Online,East-Alice
1076,15/12/2023,Bob,West,"2,607.40",32,Food,"2,636.36","2,696.78",New,0.09,Cash,Retail,West-Bob
1009,4/3/2023,David,East,198.79,1,Clothing,"3,223.07","3,590.83",New,0.19,Bank Transfer,Retail,East-David
1071,6/11/2023,David,North,"7,262.09",47,Food,"3,942.34","4,142.09",Returning,0.03,Credit Card,Retail,North-David
1028,31/08/2023,Eve,North,"5,403.00",28,Furniture,"2,055.28","2,449.64",New,0.19,Credit Card,Online,North-Eve
1078,1/1/2024,David,East,"8,377.57",42,Food,63.41,314.93,Returning,0.03,Cash,Retail,East-David
1095,26/11/2023,Charlie,West,"8,231.74",7,Food,"4,257.24","4,355.87",Returning,0.03,Bank Transfer,Online,West-Charlie
1052,17/04/2023,Alice,South,"8,448.93",2,Food,"1,935.41","2,305.44",Returning,0.22,Credit Card,Online,South-Alice
1083,14/08/2023,Eve,West,"4,902.44",42,Clothing,"2,505.41","2,638.96",New,0.1,Bank Transfer,Online,West-Eve
1016,9/11/2023,Charlie,South,"3,402.92",24,Furniture,88.44,338.94,New,0.29,Cash,Online,South-Charlie
1069,6/8/2023,Bob,North,"7,936.43",4,Electronics,"2,485.86","2,532.87",New,0.01,Credit Card,Online,North-Bob
1099,29/08/2023,Alice,West,"4,567.81",44,Clothing,"4,933.11","5,245.86",Returning,0.13,Bank Transfer,Retail,West-Alice
1012,16/09/2023,David,South,"1,916.08",19,Electronics,"1,427.42","1,763.69",New,0.03,Cash,Retail,South-David
1025,19/09/2023,Alice,East,"8,564.24",26,Electronics,"2,007.32","2,202.87",Returning,0.11,Cash,Online,East-Alice
1052,5/1/2023,Bob,North,"8,837.34",11,Clothing,"3,451.59","3,929.26",New,0.3,Credit Card,Retail,North-Bob
1085,18/09/2023,Eve,East,"4,716.47",40,Clothing,"4,083.23","4,521.57",New,0.27,Bank Transfer,Retail,East-Eve
1100,23/02/2023,Eve,North,849.43,43,Furniture,"2,116.09","2,472.98",New,0.01,Credit Card,Retail,North-Eve
1053,16/02/2023,Eve,West,"3,939.48",11,Furniture,"1,582.86","1,942.55",New,0.17,Credit Card,Retail,West-Eve
1023,3/8/2023,David,West,"8,055.02",45,Food,"4,692.24","4,825.92",Returning,0.19,Bank Transfer,Retail,West-David
1016,26/06/2023,Charlie,North,"9,027.56",3,Electronics,"3,401.87","3,733.71",Returning,0.06,Bank Transfer,Retail,North-Charlie
1057,9/1/2023,Charlie,North,"2,114.38",12,Furniture,639.16,746.28,Returning,0.04,Bank Transfer,Retail,North-Charlie
1039,9/4/2023,Alice,North,763.04,3,Food,391.19,471.75,Returning,0.27,Cash,Online,North-Alice
1053,20/01/2023,David,West,"8,785.77",42,Furniture,"2,443.57","2,943.31",New,0.29,Cash,Online,West-David
1042,29/08/2023,Eve,South,"3,955.11",27,Clothing,"1,139.45","1,454.41",Returning,0.3,Bank Transfer,Online,South-Eve
1058,2/3/2023,Eve,East,"5,463.43",49,Furniture,"1,307.22","1,528.40",Returning,0.24,Cash,Retail,East-Eve
1039,27/06/2023,Bob,East,"9,683.85",2,Electronics,"4,394.58","4,545.78",Returning,0.2,Credit Card,Retail,East-Bob
1014,4/12/2023,Bob,West,758.99,49,Furniture,493.35,799.27,New,0.1,Bank Transfer,Online,West-Bob
1095,3/3/2023,Eve,East,"6,518.35",16,Electronics,"3,591.05","3,625.35",Returning,0.05,Credit Card,Retail,East-Eve
1005,25/05/2023,Eve,North,833.64,2,Clothing,"1,392.15","1,448.54",Returning,0.02,Bank Transfer,Retail,North-Eve
1035,4/8/2023,David,South,"3,817.14",30,Electronics,"3,813.62","3,839.72",New,0.21,Credit Card,Online,South-David
1087,3/1/2023,Charlie,East,"8,057.76",20,Furniture,"3,625.94","3,880.53",New,0.24,Bank Transfer,Online,East-Charlie
